"","part_social_group","weekend","week","part_age_group","sample","sample_total","sample_proportion","pop_estimate","pop_proportion","weight_raw","weight_proportion"
"228","A - Upper middle class",FALSE,"2021 / 01","30-39",17,2395,0.00709812108559499,371.80096,0.000111723847203634,21.8706447058824,0.0157399184736884
"229","A - Upper middle class",FALSE,"2021 / 01","40-49",20,2395,0.00835073068893528,344.17004,0.000103420929738935,17.208502,0.0123846563362375
"230","A - Upper middle class",FALSE,"2021 / 01","50-59",16,2395,0.00668058455114823,366.9386,0.000110262738642513,22.9336625,0.0165049536905511
"231","A - Upper middle class",FALSE,"2021 / 01","60-69",17,2395,0.00709812108559499,291.47108,8.75852241107666e-05,17.1453576470588,0.0123392124556051
"232","A - Upper middle class",FALSE,"2021 / 01","70-120",14,2395,0.0058455114822547,371.25004,0.000111558299212845,26.51786,0.0190844376153403
"233","A - Upper middle class",FALSE,"2021 / 02","18-29",20,2011,0.00994530084535057,401.83808,0.000120749812616196,20.091904,0.0121413936585585
"234","A - Upper middle class",FALSE,"2021 / 02","30-39",17,2011,0.00845350571854799,371.80096,0.000111723847203634,21.8706447058824,0.0132162739250887
"235","A - Upper middle class",FALSE,"2021 / 02","40-49",8,2011,0.00397812033814023,344.17004,0.000103420929738935,43.021255,0.0259974362131248
"236","A - Upper middle class",FALSE,"2021 / 02","50-59",8,2011,0.00397812033814023,366.9386,0.000110262738642513,45.867325,0.0277172959262617
"237","A - Upper middle class",FALSE,"2021 / 02","60-69",9,2011,0.00447538538040776,291.47108,8.75852241107666e-05,32.3856755555556,0.0195704317429724
"238","A - Upper middle class",FALSE,"2021 / 02","70-120",1,2011,0.000497265042267529,371.25004,0.000111558299212845,371.25004,0.224343739717031
"239","A - Upper middle class",FALSE,"2021 / 03","18-29",8,1784,0.00448430493273543,401.83808,0.000120749812616196,50.22976,0.0269272082134116
"240","A - Upper middle class",FALSE,"2021 / 03","30-39",8,1784,0.00448430493273543,371.80096,0.000111723847203634,46.47512,0.0249144179264104
"241","A - Upper middle class",FALSE,"2021 / 03","40-49",11,1784,0.00616591928251121,344.17004,0.000103420929738935,31.2881854545455,0.0167729944231145
"242","A - Upper middle class",FALSE,"2021 / 03","50-59",7,1784,0.0039237668161435,366.9386,0.000110262738642513,52.4198,0.0281012465340347
"243","A - Upper middle class",FALSE,"2021 / 03","60-69",8,1784,0.00448430493273543,291.47108,8.75852241107666e-05,36.433885,0.019531504976701
"244","A - Upper middle class",FALSE,"2021 / 03","70-120",1,1784,0.000560538116591928,371.25004,0.000111558299212845,371.25004,0.199020005795715
"245","A - Upper middle class",FALSE,"2021 / 04","18-29",23,2211,0.0104025327905925,401.83808,0.000120749812616196,17.4712208695652,0.0116077319867134
"246","A - Upper middle class",FALSE,"2021 / 04","30-39",16,2211,0.00723654454997739,371.80096,0.000111723847203634,23.23756,0.0154388391354522
"247","A - Upper middle class",FALSE,"2021 / 04","40-49",9,2211,0.00407055630936228,344.17004,0.000103420929738935,38.2411155555556,0.0254070750725317
"248","A - Upper middle class",FALSE,"2021 / 04","50-59",14,2211,0.00633197648123021,366.9386,0.000110262738642513,26.2099,0.017413636795614
"249","A - Upper middle class",FALSE,"2021 / 04","60-69",23,2211,0.0104025327905925,291.47108,8.75852241107666e-05,12.6726556521739,0.00841960567430021
"250","A - Upper middle class",FALSE,"2021 / 04","70-120",13,2211,0.00587969244685663,371.25004,0.000111558299212845,28.5576953846154,0.0189734922738154
"251","A - Upper middle class",FALSE,"2021 / 05","18-29",7,1631,0.00429184549356223,401.83808,0.000120749812616196,57.40544,0.0281347063395736
"252","A - Upper middle class",FALSE,"2021 / 05","30-39",6,1631,0.00367872470876763,371.80096,0.000111723847203634,61.9668266666667,0.0303702657981878
"253","A - Upper middle class",FALSE,"2021 / 05","40-49",7,1631,0.00429184549356223,344.17004,0.000103420929738935,49.1671485714286,0.0240970766291719
"254","A - Upper middle class",FALSE,"2021 / 05","50-59",6,1631,0.00367872470876763,366.9386,0.000110262738642513,61.1564333333333,0.0299730877876564
"255","A - Upper middle class",FALSE,"2021 / 05","60-69",9,1631,0.00551808706315144,291.47108,8.75852241107666e-05,32.3856755555556,0.0158723889471845
"256","A - Upper middle class",FALSE,"2021 / 05","70-120",2,1631,0.00122624156958921,371.25004,0.000111558299212845,185.62502,0.090975793008075
"257","A - Upper middle class",FALSE,"2021 / 06","18-29",16,2216,0.0072202166064982,401.83808,0.000120749812616196,25.11488,0.0167238490473431
"258","A - Upper middle class",FALSE,"2021 / 06","30-39",14,2216,0.00631768953068592,371.80096,0.000111723847203634,26.5572114285714,0.0176842889573752
"259","A - Upper middle class",FALSE,"2021 / 06","40-49",8,2216,0.0036101083032491,344.17004,0.000103420929738935,43.021255,0.028647597537685
"260","A - Upper middle class",FALSE,"2021 / 06","50-59",16,2216,0.0072202166064982,366.9386,0.000110262738642513,22.9336625,0.015271389301988
"261","A - Upper middle class",FALSE,"2021 / 06","60-69",13,2216,0.00586642599277978,291.47108,8.75852241107666e-05,22.4208523076923,0.0149299120484199
"262","A - Upper middle class",FALSE,"2021 / 06","70-120",6,2216,0.00270758122743682,371.25004,0.000111558299212845,61.8750066666667,0.0412021985092774
"263","A - Upper middle class",FALSE,"2021 / 07","18-29",9,1710,0.00526315789473684,401.83808,0.000120749812616196,44.6486755555556,0.0229424643970772
"264","A - Upper middle class",FALSE,"2021 / 07","30-39",8,1710,0.00467836257309942,371.80096,0.000111723847203634,46.47512,0.0238809723397768
"265","A - Upper middle class",FALSE,"2021 / 07","40-49",13,1710,0.00760233918128655,344.17004,0.000103420929738935,26.4746184615385,0.0136038299887368
"266","A - Upper middle class",FALSE,"2021 / 07","50-59",7,1710,0.00409356725146199,366.9386,0.000110262738642513,52.4198,0.0269356118683853
"267","A - Upper middle class",FALSE,"2021 / 07","60-69",10,1710,0.00584795321637427,291.47108,8.75852241107666e-05,29.147108,0.0149770733229411
"268","A - Upper middle class",FALSE,"2021 / 07","70-120",9,1710,0.00526315789473684,371.25004,0.000111558299212845,41.2500044444444,0.0211960768504405
"269","A - Upper middle class",FALSE,"2021 / 08","18-29",13,2312,0.00562283737024221,401.83808,0.000120749812616196,30.9106215384615,0.0214748897514342
"270","A - Upper middle class",FALSE,"2021 / 08","30-39",17,2312,0.00735294117647059,371.80096,0.000111723847203634,21.8706447058824,0.0151944432196942
"271","A - Upper middle class",FALSE,"2021 / 08","40-49",12,2312,0.00519031141868512,344.17004,0.000103420929738935,28.6808366666667,0.0199257657963681
"272","A - Upper middle class",FALSE,"2021 / 08","50-59",11,2312,0.00475778546712803,366.9386,0.000110262738642513,33.3580545454545,0.02317522288559
"273","A - Upper middle class",FALSE,"2021 / 08","60-69",10,2312,0.00432525951557093,291.47108,8.75852241107666e-05,29.147108,0.0202497038144092
"274","A - Upper middle class",FALSE,"2021 / 08","70-120",5,2312,0.00216262975778547,371.25004,0.000111558299212845,74.250008,0.0515845575560195
"275","A - Upper middle class",FALSE,"2021 / 09","18-29",6,1472,0.00407608695652174,401.83808,0.000120749812616196,66.9730133333333,0.0296239540285066
"276","A - Upper middle class",FALSE,"2021 / 09","30-39",4,1472,0.00271739130434783,371.80096,0.000111723847203634,92.95024,0.0411143757709373
"277","A - Upper middle class",FALSE,"2021 / 09","40-49",9,1472,0.00611413043478261,344.17004,0.000103420929738935,38.2411155555556,0.0169150676195236
"278","A - Upper middle class",FALSE,"2021 / 09","50-59",7,1472,0.0047554347826087,366.9386,0.000110262738642513,52.4198,0.0231866787545398
"279","A - Upper middle class",FALSE,"2021 / 09","60-69",6,1472,0.00407608695652174,291.47108,8.75852241107666e-05,48.5785133333333,0.0214875749818414
"280","A - Upper middle class",FALSE,"2021 / 09","70-120",12,1472,0.00815217391304348,371.25004,0.000111558299212845,30.9375033333333,0.0136844847034423
"281","A - Upper middle class",FALSE,"2021 / 10","18-29",12,2319,0.00517464424320828,401.83808,0.000120749812616196,33.4865066666667,0.0233349012880798
"282","A - Upper middle class",FALSE,"2021 / 10","30-39",17,2319,0.00733074601121173,371.80096,0.000111723847203634,21.8706447058824,0.0152404471567781
"283","A - Upper middle class",FALSE,"2021 / 10","40-49",12,2319,0.00517464424320828,344.17004,0.000103420929738935,28.6808366666667,0.0199860946720492
"284","A - Upper middle class",FALSE,"2021 / 10","50-59",23,2319,0.00991806813281587,366.9386,0.000110262738642513,15.953852173913,0.0111173604744342
"285","A - Upper middle class",FALSE,"2021 / 10","60-69",23,2319,0.00991806813281587,291.47108,8.75852241107666e-05,12.6726556521739,0.0088308754222986
"286","A - Upper middle class",FALSE,"2021 / 10","70-120",17,2319,0.00733074601121173,371.25004,0.000111558299212845,21.8382376470588,0.015217864463211
"287","A - Upper middle class",FALSE,"2021 / 11","18-29",15,1829,0.00820120284308365,401.83808,0.000120749812616196,26.7892053333333,0.0147234271516681
"288","A - Upper middle class",FALSE,"2021 / 11","30-39",11,1829,0.00601421541826134,371.80096,0.000111723847203634,33.8000872727273,0.0185766287759497
"289","A - Upper middle class",FALSE,"2021 / 11","40-49",14,1829,0.00765445598687808,344.17004,0.000103420929738935,24.5835742857143,0.0135112057494652
"290","A - Upper middle class",FALSE,"2021 / 11","50-59",11,1829,0.00601421541826134,366.9386,0.000110262738642513,33.3580545454545,0.0183336862706505
"291","A - Upper middle class",FALSE,"2021 / 11","60-69",8,1829,0.00437397484964461,291.47108,8.75852241107666e-05,36.433885,0.020024171862324
"292","A - Upper middle class",FALSE,"2021 / 11","70-120",9,1829,0.00492072170585019,371.25004,0.000111558299212845,41.2500044444444,0.0226711254733659
"293","A - Upper middle class",FALSE,"2021 / 12","18-29",6,1801,0.00333148250971682,401.83808,0.000120749812616196,66.9730133333333,0.036245068753628
"294","A - Upper middle class",FALSE,"2021 / 12","30-39",10,1801,0.00555247084952804,371.80096,0.000111723847203634,37.180096,0.0201214648813745
"295","A - Upper middle class",FALSE,"2021 / 12","40-49",6,1801,0.00333148250971682,344.17004,0.000103420929738935,57.3616733333333,0.0310435157433037
"296","A - Upper middle class",FALSE,"2021 / 12","50-59",8,1801,0.00444197667962243,366.9386,0.000110262738642513,45.867325,0.0248228990368957
"297","A - Upper middle class",FALSE,"2021 / 12","60-69",16,1801,0.00888395335924486,291.47108,8.75852241107666e-05,18.2169425,0.00985881178896816
"298","A - Upper middle class",FALSE,"2021 / 12","70-120",14,1801,0.00777345918933926,371.25004,0.000111558299212845,26.51786,0.0143511783487381
"299","A - Upper middle class",FALSE,"2021 / 13","18-29",15,2268,0.00661375661375661,401.83808,0.000120749812616196,26.7892053333333,0.0182573716675688
"300","A - Upper middle class",FALSE,"2021 / 13","30-39",13,2268,0.00573192239858906,371.80096,0.000111723847203634,28.6000738461538,0.0194915142659878
"301","A - Upper middle class",FALSE,"2021 / 13","40-49",19,2268,0.00837742504409171,344.17004,0.000103420929738935,18.1142126315789,0.0123451930867318
"302","A - Upper middle class",FALSE,"2021 / 13","50-59",10,2268,0.00440917107583774,366.9386,0.000110262738642513,36.69386,0.0250075891241219
